song_id,title,artist,genre,subgenre,mood,energy,bpm,valence,danceability,acousticness,popularity,instrumentalness,speechiness,liveness
471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán,latin,latin pop,relaxed,0.808,99.997,0.553,0.748,0.0366,78,3.66e-05,0.0619,0.11
29caulxU0jxucdVIyhSJTc,Amor de Que,Pabllo Vittar,edm,pop edm,happy,0.819,139.988,0.904,0.737,0.0726,78,0.0,0.0446,0.36
6ZWkf3FDQQmyeel23ECpIP,Carreira Solo - Ao Vivo,Gusttavo Lima,edm,pop edm,happy,0.933,126.957,0.916,0.806,0.409,78,0.0,0.0376,0.871
5n8Y78Pl5q8lqS7sJP61qw,Relógio Parado (Ao Vivo),Diego & Arnaldo,edm,pop edm,happy,0.943,124.984,0.725,0.741,0.0486,78,0.0,0.0456,0.965
2kOmW169C7UV4SZDN9u0YO,Vidrado Em Você,Dj Guuga,edm,pop edm,party,0.925,159.926,0.59,0.843,0.139,78,7.65e-06,0.0997,0.109
2KyXyTrp3kp1Fsg7B1osYD,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,edm,pop edm,relaxed,0.791,111.928,0.572,0.611,0.245,78,0.0,0.0436,0.237
0PaNKfwdqHjmW7hVEQ0lbu,La Difícil,Camilo,latin,latin pop,chill,0.36,64.921,0.553,0.675,0.67,78,0.0,0.112,0.159
47LFcy7prvEY5D08d26zOo,40%,Aya Nakamura,latin,latin pop,focused,0.693,92.021,0.677,0.841,0.396,78,4.03e-06,0.207,0.133
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,rock,classic rock,happy,0.852,128.374,0.867,0.768,0.213,78,7.45e-05,0.038,0.0723
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,latin,tropical,relaxed,0.713,101.965,0.69,0.663,0.0353,78,7.68e-06,0.112,0.0843
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,latin,tropical,intense,0.723,104.969,0.288,0.703,0.0302,78,2.06e-06,0.0412,0.126
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,Summer Walker,r&b,urban contemporary,relaxed,0.432,97.022,0.0897,0.656,0.443,78,0.0,0.217,0.132
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,r&b,hip pop,happy,0.81,129.014,0.814,0.839,0.501,78,0.0,0.0568,0.117
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,r&b,hip pop,relaxed,0.578,143.01,0.367,0.8,0.00381,78,0.0,0.0485,0.359
43YQDj1KOPMFAUcTEPKy4p,Millions,Young Thug,rap,hip hop,focused,0.531,99.027,0.74,0.942,0.00236,78,0.000106,0.215,0.0812
46lvmzK8wxAy66tjzXXSh0,Tal Vez,Paulo Londra,rap,trap,focused,0.655,161.966,0.76,0.849,0.266,78,0.0,0.106,0.0781
0oR0Wr9N52K1vbAOuGvMJz,blun7 a swishland,tha Supreme,rap,trap,relaxed,0.792,129.883,0.566,0.692,0.13,78,0.0,0.245,0.255
4TnFANpjVwVKWzkxNzIyFH,Ne reviens pas,Gradur,latin,latin pop,happy,0.778,124.996,0.933,0.932,0.212,78,0.0,0.0638,0.168
4gDvg62vG96w0qJaF6wzcd,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,edm,pop edm,relaxed,0.876,118.777,0.634,0.542,0.724,78,0.0,0.0972,0.925
63SHcJzckFykS8faA5zojY,Vem Me Satisfazer,MC Ingryd,latin,latin pop,focused,0.561,99.864,0.541,0.862,0.596,78,0.0,0.335,0.108
3bCuNSiaBHqxdevMYEnGpe,Tanto,Jesse & Joy,latin,latin pop,relaxed,0.729,143.955,0.62,0.766,0.424,78,2.48e-06,0.0533,0.109
2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,Abraham Mateo,latin,latin pop,relaxed,0.752,178.228,0.405,0.648,0.315,78,0.0,0.133,0.201
0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,rock,hard rock,relaxed,0.873,116.681,0.481,0.413,0.000264,78,0.0025,0.0535,0.204
4YrS33mjBWWchoLJTkAKwt,Go In,Lil Tjay,rap,hip hop,focused,0.698,121.998,0.799,0.799,0.125,78,0.0,0.169,0.0778
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,rock,permanent wave,intense,0.943,94.612,0.296,0.331,0.00721,78,2.06e-06,0.0698,0.242
3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,r&b,hip pop,party,0.638,97.075,0.313,0.938,0.0167,78,0.0,0.189,0.111
2b6i9zx3ULzKrNWmyP0ePD,C90 (Remix),John C,rap,trap,party,0.761,122.952,0.609,0.867,0.336,78,2.12e-06,0.0937,0.0654
66FltlEV09mPJYAyfYm8De,Bang Bang,YNW Melly,rap,hip hop,focused,0.522,179.687,0.442,0.657,0.156,78,0.0,0.397,0.0811
5KbBGUpIZd6gVFUU8tqYiQ,Si Se Da,Myke Towers,rap,trap,happy,0.71,93.977,0.703,0.83,0.374,78,0.0,0.326,0.0877
4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,Bad Bunny,rap,trap,relaxed,0.646,88.661,0.297,0.514,0.197,78,2.3e-05,0.275,0.0958
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar,r&b,urban contemporary,ambient,0.294,74.038,0.358,0.658,0.422,78,5.2e-05,0.0321,0.0749
4xvTPuwHaXoDM3p0QcY7bH,Música,DJ Luian,latin,latin pop,happy,0.82,177.927,0.854,0.788,0.22,78,0.000203,0.169,0.0799
4CMrdHWqic0usIZfTrKoI3,Easy - Remix,DaniLeigh,r&b,neo soul,relaxed,0.301,100.026,0.511,0.799,0.195,78,0.0,0.185,0.0816
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,rap,gangster rap,focused,0.617,149.962,0.632,0.808,0.113,78,0.0,0.442,0.734
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,rock,album rock,relaxed,0.952,100.269,0.475,0.273,0.0169,78,0.0112,0.0841,0.142
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,r&b,urban contemporary,relaxed,0.445,118.393,0.166,0.609,0.603,78,6.77e-06,0.106,0.104
020wG4EHTwBy5h2rbpxqvK,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,rap,trap,focused,0.661,140.956,0.509,0.656,0.0686,78,0.0,0.0602,0.125
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,r&b,urban contemporary,chill,0.371,75.208,0.413,0.473,0.795,78,0.0,0.0405,0.109
5BDP2tky8oMQJPS33frKVp,Un Año,Sebastian Yatra,latin,latin pop,relaxed,0.382,94.931,0.535,0.771,0.148,78,0.0,0.0514,0.104
6qoIFQfdmaQF9A1gb67tR7,Ocean,KAROL G,latin,latin pop,focused,0.482,74.93,0.487,0.727,0.933,78,0.0,0.115,0.388
4k9byIhs9ppbYWE22waJMB,No Te Vayas,Camilo,latin,latin pop,happy,0.721,92.001,0.81,0.766,0.0527,78,0.0,0.0738,0.128
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,rock,permanent wave,relaxed,0.917,171.176,0.518,0.356,0.0335,78,0.0,0.0479,0.406
00GxbkrW4m1Tac5xySEJ4M,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,r&b,hip pop,intense,0.725,120.002,0.271,0.754,0.0104,78,0.0,0.0661,0.192
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,rock,album rock,focused,0.697,116.109,0.774,0.741,0.0664,78,2.28e-05,0.0277,0.133
6fatMybX8VmHUpaxVcXzrz,Tu Sicaria,Ms Nina,latin,reggaeton,relaxed,0.905,97.993,0.689,0.752,0.0527,78,0.000242,0.0515,0.173
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,rock,album rock,relaxed,0.433,160.9,0.224,0.307,0.388,78,9.08e-05,0.029,0.332
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,rock,album rock,happy,0.835,129.994,0.796,0.572,0.171,78,0.000376,0.0317,0.0702
62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,edm,pop edm,intense,0.784,136.245,0.236,0.448,0.106,78,0.000108,0.0627,0.668
4SJHHpKhcuXwDsCsPqshXj,El Efecto,Rauw Alejandro,latin,reggaeton,happy,0.781,84.041,0.893,0.849,0.406,78,0.0,0.159,0.0801
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,rock,permanent wave,relaxed,0.897,148.726,0.684,0.434,0.0103,78,0.0,0.0488,0.612
56BAJvpaWgvr6C4wmc37iU,Imaginaste - Remix,Jhay Cortez,latin,reggaeton,party,0.712,89.975,0.601,0.854,0.0436,78,0.0,0.0945,0.338
0akyEssGRVHstqCSWXusJL,Fuentes de Ortiz,Ed Maverick,latin,latin pop,sad,0.159,104.95,0.189,0.83,0.946,78,2.02e-05,0.0383,0.362
47wPvRG8FEwbZP22UBgTQr,Seven Nation Army,The White Stripes,rock,permanent wave,relaxed,0.469,123.909,0.313,0.74,0.00601,78,0.447,0.0805,0.306
45aBsnKRWUzhwbcqOJLwfe,This Is Me,Keala Settle,r&b,hip pop,intense,0.704,191.702,0.1,0.284,0.00583,78,0.000115,0.186,0.0424
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,rock,album rock,intense,0.905,96.95,0.236,0.217,0.000289,78,0.00011,0.0752,0.222
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,rock,permanent wave,relaxed,0.795,123.229,0.513,0.458,0.00316,78,0.000202,0.0574,0.0756
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,r&b,hip pop,relaxed,0.705,175.483,0.584,0.504,0.0752,78,0.0,0.364,0.128
2ijef6ni2amuunRoKTlgww,Sin Pijama,Becky G,latin,latin pop,happy,0.745,94.014,0.82,0.791,0.354,78,2.93e-05,0.0464,0.104
0lks2Kt9veMOFEAPN0fsqN,Lily,Alan Walker,edm,progressive electro house,focused,0.634,150.978,0.467,0.423,0.196,78,0.0,0.0578,0.189
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,r&b,urban contemporary,focused,0.548,89.815,0.423,0.466,0.42,78,1.01e-06,0.118,0.113
6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,r&b,urban contemporary,relaxed,0.678,72.989,0.28,0.652,0.183,78,3.26e-05,0.0541,0.106
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Aminé,rap,hip hop,relaxed,0.342,128.981,0.423,0.754,0.073,78,0.0,0.0991,0.193
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,OutKast,latin,latin hip hop,happy,0.974,79.526,0.965,0.728,0.103,78,0.000532,0.0665,0.175
4k3uABcX9iaGlt5pRJhumi,stupid,Tate McRae,r&b,hip pop,relaxed,0.579,96.009,0.262,0.673,0.0692,78,8.61e-05,0.0392,0.186
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,rock,classic rock,relaxed,0.764,172.094,0.543,0.446,0.00135,78,0.0,0.033,0.099
3SZqA7rQvROJsCbUu2v0xa,Go Loko,YG,r&b,urban contemporary,party,0.67,100.995,0.142,0.88,0.299,78,5.08e-06,0.0429,0.0677
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),YBN Cordae,rap,hip hop,relaxed,0.714,196.043,0.628,0.611,0.184,78,0.0,0.856,0.145
4SWWe2OYC4mqf40Gc2RSdl,Down Below,Roddy Ricch,rap,hip hop,party,0.454,119.969,0.34,0.926,0.036,78,0.000422,0.0732,0.0896
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Offset,rap,hip hop,focused,0.622,140.022,0.424,0.919,0.228,78,4.24e-06,0.0997,0.122
14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,rap,hip hop,happy,0.743,150.024,0.742,0.792,0.107,78,0.0,0.0851,0.183
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,MEDUZA,edm,electro house,intense,0.86,124.033,0.192,0.797,0.0312,77,0.0137,0.0413,0.334
79zshLLUoqncCBkd9YfVUE,Light,Jerome,edm,electro house,intense,0.89,106.554,0.0897,0.36,0.0171,77,0.252,0.0383,0.146
51wFQM8W0YfXTmHusXUr5i,MAMACITA,Tyga,rap,hip hop,relaxed,0.733,101.046,0.358,0.786,0.0257,77,0.0,0.127,0.143
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,r&b,urban contemporary,focused,0.578,94.514,0.556,0.656,0.235,77,0.0,0.0922,0.118
1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,Luis Miguel,latin,latin pop,happy,0.877,133.263,0.909,0.78,0.148,77,2.36e-06,0.0427,0.0627
7tN0ceaX3JAz6aVtyXn9mn,Chills,Why Don't We,r&b,hip pop,focused,0.689,162.919,0.783,0.615,0.00483,77,0.0,0.0658,0.177
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z,rap,southern hip hop,happy,0.859,140.027,0.769,0.788,0.127,77,0.0,0.315,0.348
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,rap,southern hip hop,happy,0.713,90.051,0.777,0.899,0.255,77,0.0,0.366,0.0708
1bQhZOoXYqjXs7u7rFXo0h,You & Me,James TW,r&b,urban contemporary,focused,0.686,127.015,0.828,0.714,0.203,77,7.76e-06,0.0445,0.102
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,rap,gangster rap,intense,0.744,171.374,0.0612,0.692,0.00868,77,0.000423,0.257,0.359
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,latin,latin hip hop,relaxed,0.37,48.718,0.512,0.392,0.205,77,0.0096,0.0298,0.0821
1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,r&b,hip pop,chill,0.299,94.992,0.356,0.587,0.779,77,0.0,0.0263,0.123
3LgWsmilsrWXiPYQFRD0T7,goodbye,Billie Eilish,r&b,urban contemporary,sad,0.138,74.318,0.0503,0.153,0.837,77,0.55,0.0503,0.254
1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,edm,progressive electro house,relaxed,0.747,105.943,0.447,0.737,0.269,77,0.0,0.0323,0.219
302I7g0l3jmAbzFu9WBCmu,Tutu - Remix,Camilo,latin,latin pop,happy,0.763,154.111,0.865,0.731,0.382,77,7.07e-06,0.0433,0.0754
4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),Reik,latin,latin pop,happy,0.782,94.023,0.773,0.777,0.0505,77,0.0,0.0907,0.64
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,latin,latin pop,relaxed,0.804,104.823,0.426,0.744,0.0231,77,0.0,0.0677,0.0494
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,rock,permanent wave,relaxed,0.715,155.925,0.497,0.315,0.00125,77,7.97e-06,0.0362,0.0942
2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),Maffio,latin,tropical,focused,0.599,102.119,0.869,0.861,0.183,77,0.0,0.246,0.0921
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Keane,rock,permanent wave,relaxed,0.665,172.004,0.304,0.448,0.06,77,2.55e-05,0.026,0.0828
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,rock,permanent wave,relaxed,0.524,151.505,0.246,0.452,0.315,77,0.0,0.0351,0.103
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,rock,permanent wave,relaxed,0.739,132.41,0.378,0.496,0.0211,77,0.00444,0.0415,0.106
65fpYBrI8o2cfrwf2US4gq,Rewrite The Stars,Zac Efron,r&b,hip pop,relaxed,0.619,125.046,0.284,0.684,0.0716,77,0.0,0.0386,0.122
6Za3190Sbw39BBC77WSS1C,Criminal,Natti Natasha,latin,latin pop,happy,0.813,79.997,0.839,0.814,0.03,77,9.33e-05,0.0561,0.255
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,rock,permanent wave,relaxed,0.748,134.114,0.663,0.618,0.0384,77,4.1e-06,0.358,0.0473
0YU17F0BlVXvmx5ytsR43w,Monster,LUM!X,edm,big room,party,0.794,128.16,0.607,0.83,0.0253,77,0.0248,0.432,0.106
1kMUGCt7XLDc5Q64Vl0H8S,Bellacoso,Residente,latin,latin pop,relaxed,0.851,180.086,0.695,0.774,0.0651,77,0.0,0.255,0.0568
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,edm,pop edm,focused,0.625,134.967,0.548,0.891,0.00261,77,0.000176,0.0558,0.0504
4DbhxwlkhTbCTqlZptxmI6,Swing,Danny Ocean,latin,latin pop,focused,0.616,106.486,0.532,0.729,0.458,77,0.0,0.249,0.082
0PabDDMMzwmn9cfJsfes7W,Chica Bombastic,Wisin & Yandel,latin,reggaeton,happy,0.754,171.992,0.78,0.777,0.0384,77,0.0,0.185,0.0393
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,rock,album rock,focused,0.506,123.179,0.831,0.654,0.686,77,0.0155,0.0535,0.155
5YrjfKuFd0pMmYTGeRDV6X,Piropo,Noriel,latin,reggaeton,happy,0.747,93.984,0.772,0.866,0.122,77,0.0218,0.0725,0.0403
0tJCo71s7HT9Mu5Z4juuLw,Solita,Sech,latin,reggaeton,happy,0.831,88.792,0.88,0.679,0.159,77,1.1e-06,0.109,0.097
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,rock,classic rock,relaxed,0.759,126.367,0.435,0.754,0.153,77,0.000114,0.302,0.101
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,J Balvin,latin,latin pop,relaxed,0.74,176.059,0.552,0.747,0.0165,77,9.94e-05,0.191,0.101
3G69vJMWsX6ZohTykad2AU,One,U2,rock,classic rock,relaxed,0.534,181.305,0.325,0.392,0.245,77,0.00104,0.0369,0.155
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,rock,permanent wave,relaxed,0.592,104.016,0.136,0.563,0.209,77,5.08e-05,0.0276,0.132
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,rock,permanent wave,intense,0.928,148.026,0.239,0.352,0.00113,77,0.0,0.0758,0.0987
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,rock,album rock,relaxed,0.322,93.503,0.387,0.475,0.367,77,0.00056,0.0283,0.11
6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,Rauw Alejandro,latin,reggaeton,focused,0.528,91.952,0.538,0.714,0.698,77,0.0,0.0381,0.12
6pNjmMB8FTMEcqGSgs7Mji,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,latin,reggaeton,happy,0.753,95.109,0.714,0.764,0.308,77,0.0,0.0779,0.118
34ZngZgo8xicbt1EE8Ob8Z,Porno,Rich Music LTD,latin,reggaeton,relaxed,0.71,92.009,0.523,0.535,0.428,77,0.0,0.324,0.141
2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,rock,classic rock,relaxed,0.906,137.575,0.473,0.453,0.361,77,0.000569,0.115,0.26
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,r&b,hip pop,relaxed,0.478,88.979,0.255,0.607,0.649,77,0.0,0.031,0.0928
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train,rock,permanent wave,focused,0.64,79.297,0.499,0.468,0.154,77,0.0,0.0275,0.154
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,r&b,hip pop,focused,0.574,92.791,0.58,0.452,0.246,77,0.0,0.31,0.189
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,rock,classic rock,relaxed,0.882,158.066,0.356,0.412,5.96e-05,77,0.00031,0.0369,0.0805
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams,Daryl Hall & John Oates,rock,classic rock,focused,0.501,167.058,0.902,0.751,0.234,77,0.112,0.0552,0.0467
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),Miguel,r&b,urban contemporary,relaxed,0.506,145.965,0.183,0.674,0.173,77,0.0,0.0434,0.0866
79JBjIq90BrQ8Ws0pUhlzD,Mad Love,Mabel,latin,latin hip hop,relaxed,0.796,197.705,0.62,0.622,0.667,77,0.0,0.172,0.106
1i3z3GR1JtLswOSJNO0BQw,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",Bebe Rexha,latin,latin hip hop,intense,0.718,151.912,0.247,0.394,0.706,77,0.0,0.0607,0.116
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,rock,permanent wave,relaxed,0.865,99.01,0.543,0.545,0.00664,77,1.12e-05,0.0286,0.168
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,John Mayer,rock,permanent wave,relaxed,0.729,94.01,0.687,0.647,0.0206,77,0.0489,0.0236,0.134
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,r&b,urban contemporary,focused,0.428,97.001,0.556,0.786,0.0933,77,1.1e-06,0.31,0.156
2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,Miley Cyrus,r&b,hip pop,relaxed,0.865,91.017,0.528,0.681,0.00464,77,0.00169,0.0594,0.149
6g0Orsxv6glTJCt4cHsRsQ,Formation,Beyoncé,r&b,hip pop,focused,0.621,121.966,0.818,0.896,0.00532,77,0.0,0.237,0.196
1fXKStjVOTmBEwjAnFSNkc,Enamórate De Alguien Más,Morat,latin,latin pop,focused,0.643,145.979,0.579,0.592,0.466,77,0.0,0.0321,0.315
2iuNKcIOuHb9VIplN7NDoa,Distant,Maes,latin,latin pop,relaxed,0.731,105.074,0.493,0.747,0.555,77,0.0,0.194,0.0662
1khmgu0pveJbkbpbkyvcQv,La Romana,Bad Bunny,latin,tropical,relaxed,0.725,125.8,0.326,0.655,0.0327,77,0.00264,0.188,0.0611
5mpUKTdskZea0gStWzeHUZ,Unsainted,Slipknot,rock,hard rock,intense,0.946,101.305,0.237,0.427,0.000118,77,0.0253,0.0469,0.0604
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,rock,permanent wave,intense,0.924,148.017,0.232,0.356,0.00101,77,0.0,0.0808,0.0953
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,rock,permanent wave,happy,0.857,111.647,0.856,0.463,0.0506,77,0.0,0.0632,0.184
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,r&b,urban contemporary,intense,0.731,87.908,0.191,0.589,0.0534,77,0.0,0.0868,0.308
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,r&b,hip pop,happy,0.859,105.115,0.926,0.704,0.0185,77,0.0,0.0996,0.0215
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,r&b,hip pop,party,0.335,120.041,0.707,0.941,0.17,77,0.0,0.505,0.262
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,r&b,hip pop,relaxed,0.844,170.142,0.52,0.797,0.0651,77,0.0,0.275,0.087
68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,r&b,hip pop,focused,0.507,86.412,0.676,0.662,0.257,77,0.0,0.118,0.0465
5Vzpmk27VQ9M77SCkSkERq,Future Nostalgia,Dua Lipa,r&b,hip pop,happy,0.813,114.994,0.859,0.875,0.00618,77,0.0,0.0578,0.321
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],Shakira,latin,latin hip hop,happy,0.873,126.988,0.743,0.766,0.00627,77,0.0,0.143,0.0764
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,r&b,hip pop,party,0.519,94.981,0.158,0.876,0.202,77,0.0,0.143,0.108
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA,r&b,urban contemporary,focused,0.594,135.002,0.409,0.795,0.111,77,0.0,0.0747,0.162
7lGKEWMXVWWTt3X71Bv44I,Unsteady,X Ambassadors,latin,tropical,relaxed,0.665,117.055,0.199,0.389,0.178,77,0.000732,0.0644,0.116
1owErGXMkNVCgCmCjI1vRL,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,edm,pop edm,happy,0.958,173.937,0.826,0.583,0.325,77,1.98e-06,0.0849,0.322
02lGHA7bFFplYLihnUWTx8,Tequila,Juanes,latin,latin pop,focused,0.688,155.994,0.704,0.757,0.226,77,0.0,0.112,0.237
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,rock,classic rock,happy,0.943,128.992,0.791,0.701,0.0747,77,0.0,0.0456,0.601
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,rock,classic rock,chill,0.161,159.375,0.423,0.414,0.883,77,0.000223,0.0318,0.117
6Y6YC93R1r0CISm5iC4j27,BOTA FUEGO,Mau y Ricky,latin,latin pop,relaxed,0.83,175.984,0.633,0.728,0.234,77,0.0,0.36,0.0962
7l94dyN2hX9c6wWcZQuOGJ,Dangerous Woman,Ariana Grande,latin,latin hip hop,relaxed,0.602,133.969,0.29,0.662,0.0529,77,0.0,0.0401,0.356
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,latin,latin hip hop,relaxed,0.843,109.012,0.434,0.637,0.0151,77,0.0,0.0432,0.0876
4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),6LACK,r&b,urban contemporary,relaxed,0.458,192.099,0.246,0.61,0.696,77,0.000103,0.36,0.0852
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,r&b,urban contemporary,focused,0.412,126.754,0.537,0.689,0.488,77,0.00016,0.0301,0.0659
4gqMVEJSaL5nNeKj5WmVoT,No Lo Trates,Pitbull,latin,latin pop,happy,0.808,104.026,0.829,0.834,0.0569,76,0.00052,0.0542,0.222
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,latin,latin hip hop,happy,0.807,174.06,0.892,0.622,0.103,76,0.0,0.408,0.306
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,rock,classic rock,relaxed,0.942,148.723,0.495,0.527,0.0115,76,0.0,0.0366,0.188
1ScD7XQYCKmJ3fdNh71lUE,Bailemos,Manuel Turizo,latin,latin pop,focused,0.626,169.934,0.895,0.772,0.132,76,0.0,0.124,0.0862
7yfi8B8opXjnRh4VZnOkz9,Cool,Jonas Brothers,r&b,hip pop,focused,0.598,78.969,0.62,0.683,0.00873,76,0.0,0.0423,0.156
3EludUFeAoJAwSixWGG5Wg,Wrong,Luh Kel,r&b,neo soul,relaxed,0.728,120.099,0.39,0.745,0.352,76,0.0,0.0423,0.228
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,Carlos Vives,latin,latin pop,relaxed,0.858,95.049,0.64,0.742,0.0826,76,0.0,0.0483,0.364
